DATE,PCA1,PCA2
20210518,3638.5034160862233,2.134565327153015
20210519,3639.5037824883584,0.5565478768469867
20210520,3640.5038218757036,1.4646915986769211
20210521,3641.503901410062,2.295742187869577
20210522,3642.503282218164,0.889764477941235
20210523,3643.504158994492,1.1126537577791806
20210524,3644.5032668363383,-0.28680364884937104
20210525,3645.503622229833,0.8516829862829542
20210526,3646.5028671405853,1.0424811886239405
20210527,3647.5035712387253,1.6605993989268353
20210528,3648.5040178261734,4.006075625119415
20210529,3649.505879845263,7.4890871769203216
20210530,3650.505174031772,8.171218615966367
20210531,3651.506403800897,9.123815142524146
20210601,3652.5055326513357,9.176244269067325
20210602,3653.505829887945,9.547870848857626
20210603,3654.5047320934136,8.299033931893172
20210604,3655.504992465252,7.373542231819666
20210605,3656.503855479652,5.002259125921698
20210606,3657.5055384702246,4.673921213572321
20210607,3658.505011913443,6.072623314801074
20210608,3659.506202567183,8.691672701196593
20210609,3660.506052423847,9.511359440231628
20210610,3661.5063748204193,9.337562661530836
20210611,3662.5053952787785,7.797971628469867
20210612,3663.5059611528013,8.4673546683332
20210613,3664.5058958381996,9.825319720948398
20210614,3665.506820430146,10.677791003045328
20210615,3666.506331359895,10.797526928843327
20210616,3667.5068338050223,11.285788443715916
20210617,3668.5054363057207,11.04950626904442
20210618,3669.505429587527,10.075587210130037
20210619,3670.505201519729,9.037606669604186
20210620,3671.5052863703168,7.960685905376346
20210621,3672.504742092333,6.649571600730683
20210622,3673.5046620070716,5.887711250654462
20210623,3674.5040942043743,6.357139636439104
20210624,3675.5047540472224,6.925384949614931
20210625,3676.50497809059,6.941641299290817
20210626,3677.5056972635393,9.256216686014376
20210627,3678.504376203804,8.312767810524457
20210628,3679.504984906187,8.319389597542425
20210629,3680.5043264163724,7.128844190387575
20210630,3681.5046694401863,5.580253117791944
20210701,3682.5042364773253,4.545331909993809
20210702,3683.505683708401,7.866832551546384
20210703,3684.504651057836,8.322493526205397
20210704,3685.50485298302,6.176334671629533
20210705,3686.503966481727,6.020086019204173
20210706,3687.504911219963,7.310528645923661
20210707,3688.5049309168317,7.821999397254011
20210708,3689.505459419768,6.554727891309032
20210709,3690.5045466336524,8.099174502837734
20210710,3691.5052047186327,7.214710389306115
20210711,3692.504797159625,7.52667806641586
20210712,3693.5051714942965,7.930877923755306
20210713,3694.5036924109663,5.454945855091784
20210714,3695.5041284084145,5.804411888022055
20210715,3696.5039332368215,6.121105485173645
20210716,3697.5053020223168,6.8252026066249805
20210717,3698.5048144381763,8.123252829676396
20210718,3699.5063877022803,9.816226337125816
20210719,3700.5057332265314,9.6584358713534
20210720,3701.5064134997374,10.580496450844727
20210721,3702.5060548672445,11.230968733042724
20210722,3703.506574017385,11.140307184652867
20210723,3704.5058310328714,10.557591665877835
20210724,3705.5053816585605,7.7523767842713625
20210725,3706.5047143734846,8.012766065009082
20210726,3707.5050219186633,7.457367201090442
20210727,3708.504294852035,7.0931458156583655
20210728,3709.505008332071,7.274288452001642
20210729,3710.5055256634696,8.633330220487641
20210730,3711.5057683045598,8.543495212430347
20210731,3712.5043809922245,6.145724598563529
20210801,3713.5045704862787,4.406162585344403
20210802,3714.5045084997582,5.187673895707183
20210803,3715.504452738114,4.5273342183973
20210804,3716.504005349445,5.186615110157473
20210805,3717.5045435147877,5.642318561721088
20210806,3718.5039219730097,6.492402215395019
20210807,3719.504625040281,5.889402338150299
20210808,3720.5044902615045,6.348434626198791
20210809,3721.5050871194,6.425901198672012
20210810,3722.504908700368,8.521186992385715
20210811,3723.506182615707,9.659478582258624
20210812,3724.505877185795,10.301838266638175
20210813,3725.506300011715,9.929112073566362
20210814,3726.5057442378966,10.752427352699149
20210815,3727.506266900782,9.974736696715823
20210816,3728.504303655158,6.183566281160187
20210817,3729.504110882197,3.583398118091572
20210818,3730.503487332997,4.46796647753925
20210819,3731.504385432636,5.2511348836185645
20210820,3732.504302142188,6.577641796452533
20210821,3733.5055962006445,8.025832568470193
20210822,3734.5041598099488,5.88629333230967
20210823,3735.504868011565,5.612855760745724
20210824,3736.504141349338,5.168738073751248
20210825,3737.504911657532,5.6296062982266
20210826,3738.504048879422,3.88381497205672
20210827,3739.504428976299,3.4377990500404114
20210828,3740.503439549295,2.4326598355195532
20210829,3741.503793403652,1.8428948855167562
20210830,3742.5032151393534,3.0905737019703308
20210831,3743.504052087581,3.8766964605920933
20210901,3744.503633973207,3.700039712078277
20210902,3745.5050746668167,6.083794830623139
20210903,3746.5045602012506,7.218085658763275
20210904,3747.504932086158,6.494758585107549
20210905,3748.504664021635,7.484123274889473
20210906,3749.5055915637604,7.650707101213129
20210907,3750.505519293398,7.394262487701155
20210908,3751.505416653272,8.632488790645805
20210909,3752.504046472961,7.343860922190542
20210910,3753.5045720600137,6.0211025874320985
20210911,3754.5039463075555,4.927401666464222
20210912,3755.5051406062557,5.60590061374708
20210913,3756.5046412227457,5.7814126572095965
20210914,3757.5048339070163,5.3662287101304
20210915,3758.5035495222182,3.889553673316098
20210916,3759.5043489243217,3.2406258788874824
20210917,3760.5035961331596,2.897011387047756
20210918,3761.504082600848,3.6273751428574825
20210919,3762.5031810626133,1.8979972029854162
20210920,3763.5035568867715,0.38992450565508685
20210921,3764.5035719565785,1.438612747787147
20210922,3765.504350403924,1.549346850601305
20210923,3766.503906937556,2.99018065861679
20210924,3767.504559499517,3.4174493571543367
20210925,3768.503971348684,4.689064321232769
20210926,3769.504104660944,3.9226012640780006
20210927,3770.5034992242363,2.7964854475191756
20210928,3771.5040941068874,2.0415751755564835
20210929,3772.503275130719,0.6730735816026909
20210930,3773.5041201377935,0.15327091414933713
20211001,3774.5033761796767,1.225236886732238
20211002,3775.503215746776,1.0110970496239164
20211003,3776.5022715139385,0.1372214317248579
20211004,3777.503798833164,1.1092604393359449
20211005,3778.502977333832,0.3760476171994154
20211006,3779.50326238052,-1.3835710018670695
20211007,3780.5030115049194,-1.5518472109762267
20211008,3781.503573694259,-0.30344465603383464
20211009,3782.5031748665933,-0.0446712501846247
20211010,3783.5035016804904,-1.7339629994124377
20211011,3784.5028307336543,-2.1514338958488577
20211012,3785.502956216951,-3.474761111298877
20211013,3786.502787744008,-2.8222957952393064
20211014,3787.5033641907503,-2.864038172399822
20211015,3788.5027212144887,-1.5672921920616036
20211016,3789.5035079099544,-1.7211669252135935
20211017,3790.5030964372527,-1.364860633381388
20211018,3791.503422580052,-1.4710233794997172
20211019,3792.5024963770556,-1.6559119037772647
20211020,3793.503200488605,0.7354142650893896
20211021,3794.502092771436,-0.5600767214992164
20211022,3795.5027898641383,-2.7906100349288425
20211023,3796.502503066149,-3.184470152017289
20211024,3797.503244514359,-1.0808367080730776
20211025,3798.5024320703997,-2.4143302769276676
20211026,3799.5028074397705,-2.5154304364541775
20211027,3800.5025885518116,-1.5678556811657036
20211028,3801.5032259692452,-0.5840293378245236
20211029,3802.5020869895343,-2.111172405817873
20211030,3803.50211053971,-3.206945548285334
20211031,3804.5020163553163,-1.436535224542245
20211101,3805.502614221343,-2.3373225106460347
20211102,3806.5013287533366,-4.606659643635872
20211103,3807.5019305720125,-5.857511661948365
20211104,3808.5013940828067,-5.156950427823508
20211105,3809.5021339552695,-5.75257967587012
20211106,3810.5005014738017,-5.701518734422303
20211107,3811.50120636023,-4.893072790321499
20211108,3812.500571947923,-5.79572994206794
20211109,3813.5023647503403,-4.947369439166405
20211110,3814.501956959437,-4.84924993933007
20211111,3815.5025842730684,-4.541848650981363
20211112,3816.5017309443683,-5.608651394532632
20211113,3817.50227822092,-5.08313233631411
20211114,3818.501514449599,-5.600300110035093
20211115,3819.5019320247884,-5.990118709095949
20211116,3820.501445674945,-6.300724930611377
20211117,3821.5021486056175,-5.816980349607878
20211118,3822.50178226961,-5.806565178542792
20211119,3823.5023979779107,-5.206573605194732
20211120,3824.501456453334,-5.380915669466344
20211121,3825.50189554011,-5.709645965828342
20211122,3826.50093596688,-7.516027475928494
20211123,3827.5015087253632,-8.042637555047914
20211124,3828.500798467954,-8.255772339661586
20211125,3829.50130063956,-8.379949434655385
20211126,3830.500589684718,-9.06693838846209
20211127,3831.50120569687,-8.711677957607048
20211128,3832.500557775933,-8.945675321226055
20211129,3833.501360073904,-9.552285812658923
20211130,3834.5006082832842,-9.12269128843217
20211201,3835.5012652901605,-7.848177041894662
20211202,3836.5007667723585,-8.800332678129916
20211203,3837.500990935074,-10.133727221608991
20211204,3838.500373194438,-8.975823625882786
20211205,3839.5011794388483,-9.610353542460262
20211206,3840.500405445364,-10.576389713749187
20211207,3841.500834534607,-10.306574412744592
20211208,3842.5003675187218,-9.409379333517153
20211209,3843.501023811972,-9.800483250519058
20211210,3844.5005255179603,-9.390958272072826
20211211,3845.50121633647,-9.51424663180258
20211212,3846.50035050567,-9.356033335597168
20211213,3847.5014413678437,-7.8661655842208695
20211214,3848.500683984268,-8.173931086727613
20211215,3849.5013819150518,-7.7928383388158515
20211216,3850.5009486377894,-6.965550201444014
20211217,3851.5014922036753,-7.9385847622732
20211218,3852.5005895582617,-8.820535772521527
20211219,3853.5013949762324,-8.058550128867308
20211220,3854.5004226497404,-8.855444872657996
20211221,3855.500757585629,-10.121354128428834
20211222,3856.5005600111363,-10.528831042843892
20211223,3857.501157031147,-9.987969277212871
20211224,3858.5007256149693,-7.8815694235525875
20211225,3859.5009874629286,-9.03320765725595
20211226,3860.500411564026,-9.642964650409578
20211227,3861.500932599418,-8.849163405874116
20211228,3862.5004390478716,-7.737004578017581
20211229,3863.5013053803377,-7.4364625640431505
20211230,3864.5010110286094,-5.954622435083159
20211231,3865.5015716286143,-4.366863460337898
20220101,3866.499971228084,-4.432102632797218
20220102,3867.499769571019,-4.753886703218287
20220103,3868.499482084677,-5.171600955284038
20220104,3869.499010533553,-6.341896855508999
20220105,3870.49903217435,-7.9503042189972675
20220106,3871.4988172780977,-9.465627599487512
20220107,3872.4987792204265,-9.692986031255039
20220108,3873.4982853164656,-9.84519332154207
20220109,3874.498573131834,-9.087707650164342
20220110,3875.498533303966,-9.235081325230173
20220111,3876.498697439092,-9.67381926322739
20220112,3877.498946876549,-9.807149841740202
20220113,3878.499209260088,-8.233637178852563
20220114,3879.499541471425,-6.839376651287836
20220115,3880.4987539097274,-9.564056781107343
20220116,3881.4988782678047,-9.166932464450806
20220117,3882.499305180052,-7.669748330694711
20220118,3883.499114101618,-8.418847529722138
20220119,3884.4990701356146,-8.25696073599033
20220120,3885.4991812179032,-8.113118476151419
20220121,3886.4992107787475,-9.277084187149054
20220122,3887.499007396622,-9.247820699080666
20220123,3888.4987305278373,-9.392606426686763
20220124,3889.4988690731443,-8.799129654447606
20220125,3890.4989714792064,-8.494180314235852
20220126,3891.4987481488715,-8.84018652650204
20220127,3892.4990407833975,-7.709887033295875
20220128,3893.4994507560077,-6.7220125634135055
20220129,3894.4993171210044,-6.743592295460859
20220130,3895.4998711473345,-5.039267625475851
20220131,3896.4994084770697,-7.963363923534608
20220201,3897.499194012038,-8.230323253504633
20220202,3898.4993315394604,-6.651297394370644
20220203,3899.4990599845332,-7.687389090581011
20220204,3900.4991161521757,-6.731043307388749
20220205,3901.4997923949086,-5.540197848829193
20220206,3902.4993988186798,-6.744962008592742
20220207,3903.500026891081,-5.200263009924866
20220208,3904.500309279567,-4.951507353324368
20220209,3905.500374611718,-3.742466453560201
20220210,3906.500169398463,-4.540429987032743
20220211,3907.49987107802,-5.8204279798210194
20220212,3908.5002307374125,-6.128599698007454
20220213,3909.500376755226,-4.519668089826196
20220214,3910.4999342103074,-5.083396388722392
20220215,3911.4996554065037,-6.228707551600019
20220216,3912.4993864085773,-5.5082484227513575
20220217,3913.5001692859987,-3.1667260929248804
20220218,3914.500109438679,-4.021916342299502
20220219,3915.5001477942023,-4.95345988419713
20220220,3916.499720785974,-6.031505195795413
20220221,3917.499702711364,-5.934847601327235
20220222,3918.4996539036074,-5.83968175817223
20220223,3919.5000945064385,-4.0079429996538884
20220224,3920.499807492117,-4.716757688506089
20220225,3921.4999014900313,-5.825451482099691
20220226,3922.4993663083296,-6.41998714147118
20220227,3923.4987841565417,-4.441636926308812
20220228,3924.5004357069483,-4.223215078666293
20220301,3925.50061691902,-4.717911358638705
20220302,3926.5005343125413,-3.949492899917223
20220303,3927.50015679056,-3.2064201970622137
20220304,3928.500164944362,-3.6260037666778993
20220305,3929.4998366111067,-4.911348925709293
20220306,3930.499778610465,-5.345847968790757
20220307,3931.5001781578503,-5.082362329185363
20220308,3932.5000520817957,-3.5487633728831143
20220309,3933.5006450148285,-2.473933098812559
20220310,3934.5007970420447,-1.903989638341343
20220311,3935.500646506178,-2.374977548600955
20220312,3936.500819112578,-1.9170808237977224
20220313,3937.500740680134,-1.3693695343116805
20220314,3938.500831854304,-2.298428159178767
20220315,3939.500614230459,-3.886978313783445
20220316,3940.50015506371,-3.6962988203057576
20220317,3941.500137960702,-4.299922439107501
20220318,3942.500918656362,-2.122309836162216
20220319,3943.50119514775,-0.40498999423896676
20220320,3944.500947859113,-1.5570235609506802
20220321,3945.501494690914,0.033592086176905234
20220322,3946.5019561347144,1.385212387362885
20220323,3947.502151797544,1.842445008889207
20220324,3948.502157290819,1.8755155841084326
20220325,3949.5021047892515,1.7494631526793556
20220326,3950.5021501191186,2.1870653940994838
20220327,3951.5020657540663,0.9733685482406598
20220328,3952.5021295234183,2.1473782845394958
20220329,3953.5013844078276,-0.7052021528035959
20220330,3954.5005139642344,-3.166529444405555
20220331,3955.499662098966,-5.9617289404861324
20220401,3956.499391496687,-6.773080387093209
